year,country_code,terror_count,arms_import,gdp_growth,life_expectancy,arms_import_neighbour,gdp_growth_neighbour,life_expectancy_neighbour
2012,RUS,150,103000000.0,3.517941865,70.07219512,9500000.0,0.238681306,70.94414634
2012,RWA,6,5000000.0,8.788351534,62.79936585,10000000.0,7.157859628,57.85407317
2012,SAU,6,1025000000.0,5.38446595,74.01602439,476000000.0,13.93643017,68.94973171
2012,SEN,11,12000000.0,4.411180283,65.31887805,9000000.0,-0.8361788659999999,57.095
2012,SRB,3,215165420.2,-1.015270388,74.83658537,5000000.0,0.030943607999999997,74.31463415
2012,SOM,266,2000000.0,2.698211474,54.6902439,61000000.0,4.554942796000001,60.27278049
2012,ZAF,4,132000000.0,2.2132589780000003,56.09831707,10500000.0,7.1981858260000005,54.21212195
2012,SSD,4,2000000.0,-46.08212237,54.727,61000000.0,4.554942796000001,60.27278049
2012,ESP,1,238000000.0,-2.929811429,82.42682927,91000000.0,0.18269303399999998,81.96829268
2012,LKA,4,15333333.33,9.144579388,74.5312439,15333333.33,9.144579388,74.5312439
2012,SDN,34,95000000.0,0.521559267,62.83219512,73000000.0,-62.07591958,71.64956098
2012,SWE,2,206000000.0,-0.286320615,81.70487805,206000000.0,-0.286320615,81.70487805
2012,SYR,173,371000000.0,2.698211474,70.78590244,476000000.0,13.93643017,68.94973171
2012,TJK,5,3000000.0,7.499999169,69.16697561,521000000.0,14.43474129,59.67960976
2012,THA,279,285000000.0,7.230959189,74.07190244,398000000.0,7.332670447000001,65.42778049
2012,TUN,1,24500000.0,3.9976661989999998,74.66221951,73000000.0,-62.07591958,71.64956098
2012,TUR,177,1503000000.0,2.127460709,74.63680488,476000000.0,13.93643017,68.94973171
2012,UGA,4,219000000.0,3.8342867419999997,57.10019512,61000000.0,4.554942796000001,60.27278049
2012,UKR,8,9500000.0,0.238681306,70.94414634,103000000.0,3.517941865,70.07219512
2012,GBR,51,578000000.0,1.313018598,80.90487805,1000000.0,-1.10288038,80.84634146
2012,USA,17,1196000000.0,2.224030854,78.74146341,259000000.0,4.018173869,76.35409756
2012,VEN,1,680000000.0,5.625956975,73.92573171,207000000.0,4.043943806000001,73.63078049
2012,YEM,306,38000000.0,2.392990209,63.32729268,1025000000.0,5.38446595,74.01602439
2013,AFG,1415,235000000.0,1.9591228930000002,60.02826829,1162000000.0,4.396456633000001,65.96368293
2013,ALB,1,7000000.0,1.109999993,77.64046341,52000000.0,-3.241425025,81.28536585
2013,DZA,21,302000000.0,2.7676388660000004,74.56895122,120000000.0,-62.07591958,71.65768293
2013,ARG,2,12000000.0,2.405323787,75.98609756,7500000.0,14.03627767,72.79917073
2013,ARM,1,16000000.0,3.300000002,74.56136585,767000000.0,4.192509347,74.90070732
2013,AUS,1,244000000.0,2.440049062,82.14878049,244000000.0,2.440049062,82.14878049
2013,AUT,1,6000000.0,0.124223545,81.13658537,91000000.0,-1.728157335,82.6902439
2013,BHS,1,26000000.0,0.010307048000000001,75.07353659,26000000.0,0.010307048000000001,75.07353659
2013,BHR,52,72000000.0,5.41683981,76.54595122,72000000.0,5.41683981,76.54595122
2013,BGD,139,662000000.0,6.013596067000001,71.2452439,5170000000.0,6.540301949,67.66041463
2013,BLZ,1,215165420.2,1.3135593220000001,69.98204878,63000000.0,1.3600771440000001,76.53265854
2013,BIH,1,215165420.2,2.394191979,76.27692683,27000000.0,-1.0639210959999998,77.12682927
2013,BRA,3,223000000.0,3.0048653589999996,74.12243902,164000000.0,4.874065579,73.80973171
2013,BGR,3,12333333.33,0.862092738,74.86097561,52000000.0,-3.241425025,81.28536585
2013,BFA,1,8000000.0,5.708753995,58.24063415,6000000.0,2.303584809,57.53519512
2013,BDI,2,3000000.0,4.594054218,56.25160976,1000000.0,8.503503317,58.27192683
2013,KHM,2,67000000.0,7.480003653,67.77204878,378000000.0,2.70211729,74.24692683
2013,CMR,3,133000000.0,5.561688129,55.04180488,35000000.0,5.3944163110000005,52.44214634
2013,CAN,4,194000000.0,2.4750018590000002,81.76504878,787000000.0,1.67733153,78.74146341
2013,CAF,19,7000000.0,-36.69995244,49.87987805,130000000.0,4.394711132,63.16704878
2013,CHL,4,54000000.0,3.976596199,81.19792683,49000000.0,5.8525182110000005,74.28385366
2013,CHN,10,1390000000.0,7.757635146,75.58514634,1162000000.0,4.396456633000001,65.96368293
2013,COL,144,164000000.0,4.874065579,73.80973171,49000000.0,5.8525182110000005,74.28385366
2013,HRV,2,27000000.0,-1.0639210959999998,77.12682927,215165420.2,3.5490131000000003,75.97019512
2013,CYP,9,23500000.0,-5.95274791,79.94978049,23500000.0,-5.95274791,79.94978049
2013,CZE,1,15000000.0,-0.483671041,78.17560976,6000000.0,0.124223545,81.13658537
2013,COD,16,1000000.0,8.503503317,58.27192683,7000000.0,-36.69995244,49.87987805
2013,DNK,1,42000000.0,0.933349282,80.3,42000000.0,0.933349282,80.3
2013,DOM,1,6500000.0,4.742064192,73.31990244,6500000.0,4.742064192,73.31990244
2013,ECU,2,11000000.0,4.946511267,75.6485122,164000000.0,4.874065579,73.80973171
2013,EGY,307,675000000.0,2.106724617,70.92578049,120000000.0,-62.07591958,71.65768293
2013,ETH,5,153000000.0,10.58227004,63.44219512,3000000.0,2.698211474,55.02302439
2013,FRA,12,107000000.0,0.5762415470000001,82.2195122,91000000.0,-1.728157335,82.6902439
2013,GEO,2,5000000.0,3.3870437260000004,74.51390244,141000000.0,1.2794539109999998,70.57878049
2013,GRC,53,52000000.0,-3.241425025,81.28536585,767000000.0,4.192509347,74.90070732
2013,GTM,6,17500000.0,3.697585578,71.48639024,63000000.0,1.3600771440000001,76.53265854
2013,GIN,2,3333333.333,2.2999992380000003,58.2164878,6000000.0,2.303584809,57.53519512
2013,HND,2,20000000.0,2.791559757,72.94285366,17500000.0,3.697585578,71.48639024
2013,IND,678,5170000000.0,6.540301949,67.66041463,1162000000.0,4.396456633000001,65.96368293
2013,IDN,32,802000000.0,5.557263689,68.70460976,71000000.0,4.692919186,74.5675122
2013,IRN,11,31000000.0,-1.9115750569999999,75.12597561,353000000.0,6.572160297999999,69.18348780000001
2013,IRQ,2809,353000000.0,6.572160297999999,69.18348780000001,361000000.0,2.698211474,70.30153659
2013,IRL,26,21500000.0,1.098839764,81.0,494000000.0,1.9110784109999999,81.00487805
2013,ISR,37,153000000.0,4.376328279,82.05609756,675000000.0,2.106724617,70.92578049
2013,ITA,7,91000000.0,-1.728157335,82.6902439,107000000.0,0.5762415470000001,82.2195122
2013,CIV,4,6000000.0,8.889421302,51.20846341,6000000.0,2.303584809,57.53519512
2013,JOR,1,75000000.0,2.829210769,73.9,353000000.0,6.572160297999999,69.18348780000001
2013,KAZ,4,141000000.0,6.0,70.45,141000000.0,1.2794539109999998,70.57878049
2013,KEN,78,1000000.0,5.693530352000001,60.95378049,3000000.0,2.698211474,55.02302439
2013,LBN,117,24000000.0,0.9,79.13370732,361000000.0,2.698211474,70.30153659
2013,LBY,285,120000000.0,-62.07591958,71.65768293,675000000.0,2.106724617,70.92578049
2013,MDG,2,215165420.2,2.255204043,64.67390244,215165420.2,2.255204043,64.67390244
2013,MYS,13,71000000.0,4.692919186,74.5675122,378000000.0,2.70211729,74.24692683
2013,MDV,3,5000000.0,4.699793673,76.60260976,5000000.0,4.699793673,76.60260976
2013,MLI,57,6000000.0,2.303584809,57.53519512,302000000.0,2.7676388660000004,74.56895122
2013,MEX,8,63000000.0,1.3600771440000001,76.53265854,787000000.0,1.67733153,78.74146341
2013,MNE,2,215165420.2,3.5490131000000003,75.97019512,27000000.0,-1.0639210959999998,77.12682927
2013,MOZ,18,9000000.0,7.1416832999999995,54.641512199999994,2000000.0,2.330342259,56.73658537
2013,MMR,17,251000000.0,8.426001025,65.65409756,5170000000.0,6.540301949,67.66041463
2013,NPL,101,7333333.333,4.128877676,69.222,5170000000.0,6.540301949,67.66041463
2013,NER,4,13000000.0,5.268378734,60.82814634,35000000.0,5.3944163110000005,52.44214634
2013,NGA,318,35000000.0,5.3944163110000005,52.44214634,13000000.0,5.268378734,60.82814634
2013,PAK,2157,1162000000.0,4.396456633000001,65.96368293,235000000.0,1.9591228930000002,60.02826829
2013,PRY,10,7500000.0,14.03627767,72.79917073,223000000.0,3.0048653589999996,74.12243902
2013,PER,10,49000000.0,5.8525182110000005,74.28385366,164000000.0,4.874065579,73.80973171
2013,PHL,626,78000000.0,7.064032939,68.13156098,78000000.0,7.064032939,68.13156098
2013,COG,1,12000000.0,3.4407052489999996,61.66639024,7000000.0,-36.69995244,49.87987805
2013,RUS,143,141000000.0,1.2794539109999998,70.57878049,1390000000.0,7.757635146,75.58514634
2013,RWA,4,15000000.0,4.684512428000001,63.39482927,1000000.0,8.503503317,58.27192683
2013,SAU,6,1607000000.0,2.669911395,74.17763415,353000000.0,6.572160297999999,69.18348780000001
2013,SEN,3,6000000.0,3.485217347,65.8787561,6000000.0,2.303584809,57.53519512
2013,SOM,270,3000000.0,2.698211474,55.02302439,1000000.0,5.693530352000001,60.95378049
2013,ZAF,12,2000000.0,2.330342259,56.73658537,9000000.0,7.1416832999999995,54.641512199999994
2013,SSD,12,9000000.0,13.12973114,55.22090244,1000000.0,5.693530352000001,60.95378049
2013,ESP,5,176000000.0,-1.7058948680000001,83.07804878,107000000.0,0.5762415470000001,82.2195122
2013,LKA,14,20000000.0,3.395709596,74.65382927,20000000.0,3.395709596,74.65382927
2013,SDN,44,130000000.0,4.394711132,63.16704878,675000000.0,2.106724617,70.92578049
2013,CHE,2,6000000.0,1.78057952,82.79756098,107000000.0,0.5762415470000001,82.2195122
2013,SYR,263,361000000.0,2.698211474,70.30153659,353000000.0,6.572160297999999,69.18348780000001
2013,TZA,7,88000000.0,7.26306003,64.29182927,1000000.0,5.693530352000001,60.95378049
2013,THA,471,378000000.0,2.70211729,74.24692683,251000000.0,8.426001025,65.65409756
2013,TTO,3,23333333.33,2.653918424,70.30529268,23333333.33,2.653918424,70.30529268
2013,TUN,29,38000000.0,2.995657048,74.7297561,120000000.0,-62.07591958,71.65768293
2013,TUR,38,767000000.0,4.192509347,74.90070732,353000000.0,6.572160297999999,69.18348780000001
2013,UKR,5,9500000.0,-0.026729648999999998,71.1595122,141000000.0,1.2794539109999998,70.57878049
2013,ARE,1,2241000000.0,4.728897293,77.19563415,1607000000.0,2.669911395,74.17763415
2013,GBR,137,494000000.0,1.9110784109999999,81.00487805,21500000.0,1.098839764,81.0
2013,USA,19,787000000.0,1.67733153,78.74146341,63000000.0,1.3600771440000001,76.53265854
2013,YEM,389,23000000.0,4.823519066999999,63.583512199999994,1607000000.0,2.669911395,74.17763415
2013,ZWE,3,215165420.2,4.4840951460000005,55.633,9000000.0,7.1416832999999995,54.641512199999994
2014,AFG,1767,288000000.0,1.312530908,60.37446341,797000000.0,4.674707981,66.18336585
2014,ALB,2,7000000.0,1.799999998,77.83046341,199000000.0,0.352849233,81.43658537
2014,DZA,12,438000000.0,3.789121212,74.80809756,17000000.0,-62.07591958,71.71612195
2014,AUS,8,927000000.0,2.4998512219999998,82.3,927000000.0,2.4998512219999998,82.3
2014,AZE,3,601000000.0,2.0,70.76321951,1556000000.0,3.020118213,75.1635122
2014,BHR,40,1000000.0,4.350483603,76.68326829,1000000.0,4.350483603,76.68326829
2014,BGD,130,201000000.0,6.061093054,71.62590244,3199000000.0,7.1794334829999995,68.01380488
2014,BEL,2,103000000.0,1.653110541,81.28780488,17000000.0,0.636621653,82.67073171
2014,BTN,0,1000000.0,5.7454551679999994,69.4712439,3199000000.0,7.1794334829999995,68.01380488
2014,BIH,3,215165420.2,1.08187567,76.43324390000001,215165420.2,1.08187567,76.43324390000001
2014,BRA,3,228000000.0,0.503961791,74.40187805,190000000.0,4.385710901,73.99314634
2014,BGR,1,12333333.33,1.328849722,74.46585366,1556000000.0,3.020118213,75.1635122
2014,BDI,5,3000000.0,4.660918184,56.69202439,4000000.0,8.969479482999999,58.65919512
2014,CMR,63,130000000.0,5.926964959,55.4927561,225000000.0,6.309718253,52.75426829
2014,CAN,3,316000000.0,2.565299274,81.95660976,566000000.0,2.370457671,78.74146341
2014,CAF,86,7000000.0,1.040018047,50.65778049,61000000.0,2.679411813,63.45853659
2014,TCD,1,58000000.0,6.899985045,51.55580488,17000000.0,-62.07591958,71.71612195
2014,CHL,17,141000000.0,1.8763953969999998,81.49619512,153000000.0,2.354333038,74.52553659
2014,CHN,36,1151000000.0,7.297665959,75.78226829,797000000.0,4.674707981,66.18336585
2014,COL,227,190000000.0,4.385710901,73.99314634,153000000.0,2.354333038,74.52553659
2014,CYP,5,23500000.0,-1.531451634,80.13156098,23500000.0,-1.531451634,80.13156098
2014,CZE,5,36000000.0,2.715116132,78.82439024,114000000.0,1.595338098,81.0902439
2014,COD,80,4000000.0,8.969479482999999,58.65919512,7000000.0,1.040018047,50.65778049
2014,DJI,1,14000000.0,6.000194324,62.015512199999996,2000000.0,2.698211474,55.35480488
2014,DOM,1,6500000.0,7.608964836,73.50002439,6500000.0,7.608964836,73.50002439
2014,EGY,345,360000000.0,2.228791014,71.12170732,17000000.0,-62.07591958,71.71612195
2014,ETH,1,33000000.0,10.27918702,64.03502439,2000000.0,2.698211474,55.35480488
2014,FRA,14,17000000.0,0.636621653,82.67073171,114000000.0,1.595338098,81.0902439
2014,GEO,2,1000000.0,4.623331907,74.66863415,1556000000.0,3.020118213,75.1635122
2014,DEU,13,114000000.0,1.595338098,81.0902439,17000000.0,0.636621653,82.67073171
2014,GHA,1,14000000.0,3.9858656239999997,61.31163415,6000000.0,8.486345567999999,51.55958537
2014,GRC,26,199000000.0,0.352849233,81.43658537,1556000000.0,3.020118213,75.1635122
2014,HND,1,13000000.0,3.085214961,73.13570732,13000000.0,4.565212146,74.81014634
2014,HUN,1,7000000.0,4.04732118,75.76341463,1000000.0,-6.552618891,71.18658537
2014,ISL,1,50000000.0,1.9265264,82.86097561,50000000.0,1.9265264,82.86097561
2014,IND,823,3199000000.0,7.1794334829999995,68.01380488,797000000.0,4.674707981,66.18336585
2014,IDN,33,1124000000.0,5.0238890519999995,68.88848780000001,73000000.0,6.01216652,74.71829268
2014,IRN,9,13000000.0,4.3433434019999995,75.38931707,632000000.0,0.060108872,69.39968293
2014,IRQ,3756,632000000.0,0.060108872,69.39968293,15000000.0,2.698211474,70.07102439
2014,IRL,33,40000000.0,8.462366745,81.34878049,211000000.0,3.070483794,81.30487805
2014,ISR,293,510000000.0,3.163047034,82.15365854,360000000.0,2.228791014,71.12170732
2014,ITA,7,145000000.0,0.091894998,83.0902439,17000000.0,0.636621653,82.67073171
2014,CIV,1,6000000.0,8.486345567999999,51.55958537,7500000.0,7.043356204,57.98626829
2014,JAM,1,1500000.0,0.6946210840000001,75.6535122,1500000.0,0.6946210840000001,75.6535122
2014,JPN,5,313000000.0,0.335664786,83.58780488,313000000.0,0.335664786,83.58780488
2014,JOR,3,196000000.0,3.096330275,74.05214634,632000000.0,0.060108872,69.39968293
2014,KEN,109,17000000.0,5.331859403999999,61.57636585,2000000.0,2.698211474,55.35480488
2014,KGZ,2,4000000.0,4.024038629,70.40243902,1151000000.0,7.297665959,75.78226829
2014,LBN,192,6000000.0,1.8,79.37309756,510000000.0,3.163047034,82.15365854
2014,LBR,1,215165420.2,0.7011416359999999,60.83441463,6000000.0,8.486345567999999,51.55958537
2014,LBY,649,17000000.0,-62.07591958,71.71612195,360000000.0,2.228791014,71.12170732
2014,MKD,3,1000000.0,3.540834355,75.34239024,199000000.0,0.352849233,81.43658537
2014,MDG,1,215165420.2,3.315854155,65.08560976,215165420.2,3.315854155,65.08560976
2014,MYS,11,73000000.0,6.01216652,74.71829268,105000000.0,0.8176331020000001,74.42202439
2014,MDV,8,5000000.0,5.997326423,76.77282927,5000000.0,5.997326423,76.77282927
2014,MLI,65,7500000.0,7.043356204,57.98626829,438000000.0,3.789121212,74.80809756
2014,MLT,1,12000000.0,3.4609791569999997,81.94634146,12000000.0,3.4609791569999997,81.94634146
2014,MEX,5,98000000.0,2.245308567,76.72185366,566000000.0,2.370457671,78.74146341
2014,MOZ,22,12000000.0,7.443837428999999,55.02595122,50000000.0,1.628871543,57.18212195
2014,MMR,8,101000000.0,7.991243344,65.85785366,3199000000.0,7.1794334829999995,68.01380488
2014,NPL,7,5000000.0,5.988984661,69.60468293,3199000000.0,7.1794334829999995,68.01380488
2014,NLD,1,11000000.0,1.419690296,81.70731707,114000000.0,1.595338098,81.0902439
2014,NZL,1,79000000.0,3.5761758,81.40487805,79000000.0,3.5761758,81.40487805
2014,NIC,2,13000000.0,4.565212146,74.81014634,13000000.0,3.085214961,73.13570732
2014,NER,5,3000000.0,7.049797947999999,61.4584878,17000000.0,-62.07591958,71.71612195
2014,NGA,634,225000000.0,6.309718253,52.75426829,130000000.0,5.926964959,55.4927561
2014,PAK,2100,797000000.0,4.674707981,66.18336585,288000000.0,1.312530908,60.37446341
2014,PRY,14,7500000.0,4.722333745,72.92170732,228000000.0,0.503961791,74.40187805
2014,PER,12,153000000.0,2.354333038,74.52553659,190000000.0,4.385710901,73.99314634
2014,PHL,580,12000000.0,6.218425752000001,68.26563415,12000000.0,6.218425752000001,68.26563415
2014,RUS,48,202000000.0,0.731458212,70.74365854,1000000.0,-6.552618891,71.18658537
2014,RWA,2,14000000.0,7.00913242,63.96565854,4000000.0,8.969479482999999,58.65919512
2014,SAU,14,2731000000.0,3.638699049,74.33721951,632000000.0,0.060108872,69.39968293
2014,SEN,2,7000000.0,4.311051021,66.37258537,7500000.0,7.043356204,57.98626829
2014,SOM,601,2000000.0,2.698211474,55.35480488,17000000.0,5.331859403999999,61.57636585
2014,ZAF,20,50000000.0,1.628871543,57.18212195,12000000.0,7.443837428999999,55.02595122
2014,SSD,34,35000000.0,3.3736484769999997,55.68221951,61000000.0,2.679411813,63.45853659
2014,ESP,3,127000000.0,1.378998287,83.22926829,17000000.0,0.636621653,82.67073171
2014,LKA,16,5000000.0,4.878603033,74.79480488,5000000.0,4.878603033,74.79480488
2014,SDN,127,61000000.0,2.679411813,63.45853659,17000000.0,-62.07591958,71.71612195
2014,SWE,5,43000000.0,2.604326565,82.25365854,43000000.0,2.604326565,82.25365854
2014,SYR,283,15000000.0,2.698211474,70.07102439,632000000.0,0.060108872,69.39968293
2014,TJK,1,3000000.0,6.69925066,69.59797561,288000000.0,1.312530908,60.37446341
2014,TZA,11,26000000.0,6.965133317,64.94390244,17000000.0,5.331859403999999,61.57636585
2014,THA,423,105000000.0,0.8176331020000001,74.42202439,73000000.0,6.01216652,74.71829268
2014,TUN,23,46000000.0,2.86812367,74.83534146,17000000.0,-62.07591958,71.71612195
2014,TUR,80,1556000000.0,3.020118213,75.1635122,632000000.0,0.060108872,69.39968293
