year,country_code,terror_count,debt,expense,inflows,gdp,gdp_growth,gdp_per_capita,gdp_per_capita_growth,imports,inflation,military_expenditure,research_expenditure,trade
2012,IDN,39,25.0344008432508,15.6134649232689,2.3097803266511003,917869910105.749,6.0300506530561195,3700.5235249546704,4.6494769163569005,7.99841121699345,3.75387875323653,0.711549473406383,,49.5828982992627
2012,IRN,5,,,0.7938794305205341,587209369682.67,-6.60868725474589,7710.513313884509,-7.80145181131617,-23.0999095166162,21.801348486758698,2.8088617446572997,0.32506000995636,43.092865221518295
2012,IRQ,1423,,,1.55962597184201,218000986222.63898,13.9364301737537,6614.584821157261,10.168706472848099,,2.66976938276827,2.7773375441457997,,73.6086845912812
2012,IRL,29,129.82036518055,39.010341514619796,18.1391330101658,225819184920.64,-1.1028803800650702,49231.36161998849,-1.3207090340593102,5.3882612630258295,2.68294977996271,0.512592551809914,1.56360995769501,196.398792150785
2012,ISR,66,,38.3309202985374,3.28657855272734,257641795689.722,2.3818002624543197,32569.596825702796,0.509017695236409,2.10616051951959,3.75360849160637,5.7218901372483595,4.12858009338379,72.05611606527211
2012,ITA,10,127.035920607563,42.4590389615545,0.00167945481475096,2072823111961.1,-2.81901912719412,34814.1243593936,-3.08060924262115,-8.054782596586339,1.3801535802849498,1.6273830134051999,1.26976001262665,56.184884487104995
2012,CIV,15,,15.200210938982698,1.2214036245155602,27040562587.1771,10.7065041030832,1281.38286516731,8.0914873194607,34.7947386742675,4.1174030072391,1.50735197528083,,92.8080889884346
2012,JOR,2,66.8235275907244,29.5254363154426,4.89130822990784,30937277605.6338,2.65120334919015,4423.11735483368,-0.784176165224693,4.43665983371749,4.50061041731146,4.7606545093684804,,120.511436790707
2012,KAZ,4,10.4981138465889,15.7960435478034,6.5616482114597305,207998568865.78897,4.799999999999709,12387.189822530801,3.33439121456311,24.799999050337302,4.78556980595147,1.04690648548282,0.16888999938964802,73.72373248916709
2012,KEN,80,,19.5580920250809,0.324161235141176,50410164013.5527,4.55494279644424,1184.92325604363,1.7949641677964399,5.36609871245825,9.38280668213014,1.6664746215283102,,55.222098442416105
2012,LAO,1,,11.9300597869618,3.1462923057176804,9356251339.55418,8.02628327936989,1445.4162009491902,6.254936273931089,,4.548182525955401,0.217257566790893,,90.4795660483897
2012,LBN,15,,27.302688114211502,7.310703575735719,43205095854.062996,2.2,8773.93195644805,-4.7020625446641,0.8016309199595921,5.479452054794519,4.06714508002419,,133.548375775249
2012,LBR,1,0.444566592616702,0.337713312037308,37.2572745606454,1735500000.0,7.99445127045679,414.18515544174403,5.14440528983356,3.84459310053241,3.9877707307235,0.8746182656295021,,155.632382598675
2012,LBY,58,,,,,,,,123.27324285425101,,,,
2012,MKD,1,,29.3726417014675,3.46744525947267,9745251126.0109,-0.45618441209266797,4709.5116277773795,-0.618878108090911,8.23907750264161,1.00299947263073,1.2253188858867399,0.32675999402999895,112.215048971187
2012,MDG,1,,9.911049599458641,8.17057568620476,9919780071.308321,3.0275080876082097,444.95849375108,0.186045450139446,3.5605337977674596,5.49007827330917,0.691911720835185,,72.976722932625
2012,MYS,2,51.646484791264,20.9798496989965,2.82905937873585,314442825692.826,5.47438546268495,10834.6590783671,3.8426945818830003,2.9120468017312096,0.9989365513304159,1.4334090775710902,1.0926899909973102,147.841804023883
2012,MLI,12,,11.989087520228699,3.19756729335009,12442747897.2223,-0.836178865643376,772.2499216731869,-3.74861278254156,-5.28652652329572,4.60482136424292,1.1964057452663301,,59.120594550686704
2012,MEX,16,,,1.73167503737623,1186598324461.82,4.01817386885878,9720.56167412905,2.5647326682456697,5.466246072152691,3.25245432694732,0.5881330333159781,0.43195000290870705,66.4083190298275
2012,MDA,1,24.325905704523603,33.3011994536458,3.87909619776897,7284686576.2835,-0.7000001531169889,2046.5367866510899,-0.686972241219763,2.20000022558567,7.894475330531219,0.327674671710159,0.417329996824265,127.424757150961
2012,MOZ,1,,24.3168352643051,38.7710520301031,14534278446.3087,7.1981858257921205,564.812463094317,4.2154451350099595,62.3982342557088,5.85460873453056,0.9112223754669571,,110.82979950177601
2012,MMR,17,,,2.2331007501786204,59731122170.0865,7.33267044715451,1136.78636797958,6.477932604612651,11832.3265603925,3.13009695252966,3.7110367960832797,,22.3846155797021
2012,NPL,46,,15.932756471364698,0.478983555949929,19206631648.9713,4.78119225754814,698.409889741021,3.5570736588193195,3.38970849777265,6.63496413638205,1.43183199069758,,43.6582066646414
2012,NER,1,,,12.2586312704123,6942209594.55433,11.8136632751199,393.64342304493994,7.44341064586021,-4.301505706675941,4.80960501198207,1.0053930203969699,,61.2205290368542
2012,NGA,591,10.41933684786,5.138455939789219,1.5337618750146398,460953836444.364,4.279277313893299,2739.8521890390602,1.50883321726725,-32.891652360676,9.27124466928721,0.502541128653135,,44.3801366480793
2012,PAK,1625,,18.799092110842302,0.38282651684832797,224383620829.57,3.5070334200968905,1264.90090914213,1.3349222241818401,-3.0955718707143802,5.968574380928099,3.48439877285312,,32.805502207367894
2012,PRY,4,,21.2441099488911,3.03065791751453,24595319573.7548,-1.23896850575009,3855.57218546178,-2.56110036704746,-3.50000387655905,4.74734472121325,1.37826780405001,0.0881600007414818,98.628400255586
2012,PER,6,19.2166594587652,17.9177884982323,6.18772888335996,192605185353.65,6.139724705604349,6386.37444850699,4.7359307916289,9.99768651409086,1.20258494022738,1.23460288783798,,52.619895263229395
2012,PHL,243,51.482418148355706,14.1861317521328,1.28569244626062,250092093547.53198,6.68381023689122,2604.6559968370198,4.99930011091378,5.589625223125941,1.9683926814138502,1.1590471399303601,,64.8994436085142
2012,RUS,150,8.70173755201603,24.6212046652753,2.3484672830383904,2154067053237.85,3.5179418654945898,15042.1916377421,3.34386604989641,9.68045425783461,8.29894029533529,3.75409794282775,1.1256200075149498,47.98028533759279
2012,RWA,6,,,2.2136079582358903,7219657132.215441,8.788351534061361,667.414582334439,6.16431094458068,18.788410886742803,5.99904397705544,1.10523111612176,,44.1488162344983
2012,SAU,6,,,1.659823989385,733955733333.333,5.3844659496954,24883.1897146534,2.85629678295254,7.65641350902987,4.0251528094381,7.697721279466809,,83.7415444491839
2012,SEN,11,,16.8164283111072,1.9457017421513798,14194124595.9323,4.411180283487769,1030.04451024131,1.20533513090659,10.968004832113198,2.48220960370726,1.38551306323935,,76.929891176166
2012,SRB,3,,39.217843870651606,3.13212598344721,40742313861.1374,-1.01527038761317,5659.38020403691,-0.533730434576825,1.3529743640390601,6.263582369342389,2.09517465340868,0.906910002231598,90.5249537432777
2012,SOM,266,,,,,,,,,,,,
2012,ZAF,4,,33.0805984992717,1.16718037028321,396342265529.84204,2.21325897786599,7570.0852113869705,0.6389117565653629,4.21969046337838,5.28669616542916,1.13275168486495,0.731679975986481,60.8974882989087
2012,SSD,4,,,1.55273309794691,10368813559.321999,-46.0821223743007,944.2828115783631,-48.392411630271795,-35.2511244377811,6.46858279303815,9.53075280066258,,55.3811952399634
2012,ESP,1,83.45094621127409,25.479541113386897,1.8594140808401698,1339946773437.24,-2.62030851235816,28647.835242689198,-2.68351269421417,-6.1928718695783695,0.0486511937956635,1.4075658374182098,1.2841099500656101,59.755655535866296
2012,LKA,4,68.7104049236057,15.511547602497401,1.37520984159347,68434399083.41,9.14457938763533,3350.6854231986895,8.32161301348258,0.48545425118283003,10.828428286506801,2.13570926503889,,51.49208779837811
2012,SDN,34,,,3.39293845903629,68125631150.2939,0.521559266641702,1806.45079658887,12.4118062810113,-62.18282337709601,34.87620384389869,,,24.7210007848718
2012,SWE,2,42.0213308727746,32.5891500217108,0.785748042339371,543880647757.404,-0.286320615444041,57134.0770682404,-1.02124409458247,0.48215543890574997,1.06120113378334,1.1479863221884499,3.28133988380432,87.7150184541902
2012,SYR,173,,,,,,,,,,,,
2012,TJK,5,,,3.13567389862871,7633049792.093209,7.49999916892124,962.440817726802,5.1007934954249805,6.245068489665201,11.8685158950827,0.999084702362353,0.114200003445148,90.624969651385
2012,THA,279,28.4638710777676,18.6341596662439,3.24675021166759,397290682074.825,7.2309591892917195,5915.22114668686,6.8139847704556,5.634463256443841,1.90967839307432,1.38234181384022,,137.765261810931
2012,TUN,1,44.6596877243105,35.463403193825606,3.4505439627070498,45044176963.9542,3.99766619874057,4179.46434367471,2.99701131729226,13.1256333489889,4.8965235902122,1.5123410727103501,0.680739998817444,108.00474738645
2012,TUR,177,43.525738119276,33.5924977119311,1.68394272402116,788862935211.869,2.12746070917433,10539.3654471072,0.309770007405547,-0.394626433700083,6.902244918614239,2.27647050861038,0.92195999622345,57.7548354514091
2012,UGA,4,32.831309169661196,11.9399266767816,5.12796108052842,23506194155.2319,3.8342867424331804,664.005154577291,0.489713884158704,9.83298315695218,21.7142959587308,1.46600954382487,,52.489736428682605
2012,UKR,8,33.7031001609632,41.0699602539815,4.65066325233916,175781379051.433,0.23868130555248998,3855.4212801318,0.486676586685419,3.79839953221448,7.79492326205909,2.35343700188443,0.751670002937317,91.787745013238
2012,GBR,51,101.28880196579901,42.8742170354928,1.76684592547057,2646002634059.62,1.3130185984248501,41538.307261655296,0.611016523473722,2.85481801109148,1.53913891153819,2.21071804680952,1.62178003787994,61.8261968043824
2012,USA,17,94.39790953469941,24.1244969516111,1.50422261982247,16155255000000.0,2.22403085385714,51433.0470904727,1.44823927719024,2.2297735568479,1.84205148309647,4.23874460663109,2.69796991348267,30.714627531413196
2012,VEN,1,,,1.3076789836804998,381286237847.66705,5.62595697508641,12771.5950361107,4.11659764636158,24.395552460379502,14.059430064286099,1.30233184721529,,50.4035673803654
2012,YEM,306,,,-0.0402221735469914,35401339869.3055,2.3929902093532003,1422.72377912034,-0.27292861089453896,,5.89315892251294,4.57388427654218,,61.3616365261434
2013,AFG,1415,,42.3038148417133,0.19786004462747397,20046334303.9661,1.9591228927533701,653.347488111011,-1.21669484932227,,4.717531184253099,1.06143348132958,,56.0656699448102
2013,ALB,1,70.3583452575361,23.3681005031773,9.80972068999127,12781029643.5936,1.10999999256572,4412.34557813421,1.23548639893185,4.24275219972228,0.218876859272683,1.40845822632974,,88.92961072530491
2013,DZA,21,,,0.80679934793493,209703529364.33102,2.80000000000014,5491.6144135648,0.7898048755131841,9.99999994794585,-0.112277918041087,4.96196381102969,,63.626437601491006
2013,ARG,2,,,1.77236663591377,554155198994.424,2.30248415836283,13027.2048221392,1.23689901700676,3.8828809560895894,23.8821886058995,0.834513591756015,0.61175000667572,29.2210790525197
2013,ARM,1,,,3.1119314812579604,11121465767.4067,3.3000000017998397,3716.8289225446397,2.8217503105952204,-2.09999999452465,3.3668246404436704,3.9972445573048403,0.22215999662876104,76.5561957927212
2013,AUS,1,38.339183787801396,26.036829327013002,3.45262099299518,1563950959269.52,2.4400490620624598,67652.6832146189,0.7158325979197,0.639115501466577,-0.19937132432038102,1.6869120162059,2.19574999809265,40.8891991054741
2013,AUT,1,83.4986801450478,46.4481452380227,0.10538799882284,428248420485.175,0.12422354549362101,50504.7153221994,-0.45890134939199395,0.65146864886691,1.58367355736084,0.7540168059556659,2.964359998703,103.802945148719
2013,BHS,1,,,4.48547420953832,8521997500.0,0.010307047704373,22554.454122236602,-1.43304135633629,-3.28132512951359,1.45359892321648,,,100.005700541452
2013,BHR,52,43.937839757479296,23.3551426542093,3.0388652723413396,32539441489.3617,5.4168398101207105,24113.5248437757,4.17864247822321,0.844880892514581,0.3840579630339389,4.14145517346788,,121.221954044314
2013,BGD,139,,9.37841578494339,1.73541854006515,149990451022.29,6.013596067470231,954.3963997156239,4.731909157954759,1.2181515468586201,7.17496312253461,0.00133415137644319,,46.2964027239758
2013,BLZ,1,76.5271550555984,23.907416607943503,5.673891986317001,1625828111.7285302,1.3135593220339,4723.5943547036995,-0.889952385306884,9.6513519105941,1.9621387688175702,1.09352734595652,,132.184999152493
2013,BIH,1,,37.4153949478903,1.72573536962237,18154290272.2151,2.3941919792446003,4748.0406922642105,2.52503903143706,-0.15038886658575698,-0.287403213656745,1.08850568287092,0.327389985322952,87.84645451338172
2013,BRA,3,57.3916406311277,28.5184970889356,2.80566779960009,2465773850934.56,3.0151405108109395,12071.7779871352,2.0781905908324503,7.239439575559389,7.385407305535719,1.33323803173355,1.2360199689865101,25.6347885950318
2013,BGR,3,,,3.5672252223380796,55758744571.1183,0.86209273761466,7674.86055914027,1.4281471093886298,4.316796874091549,-0.702844423228044,1.61331768924712,0.636420011520386,129.71484244728398
2013,BFA,1,,13.8898909513001,4.1092499132229,11930742614.3262,5.70875399548719,698.335034928403,2.65378715781112,14.369853490677302,-2.15459218590908,1.33673146971773,,67.3388993165567
2013,BDI,2,,,4.300125040562641,2714505634.52629,4.59405421822632,259.365208150184,1.18232191663814,7.999999999999959,13.163380040102501,2.24200930035414,,41.64117356102479
2013,KHM,2,,11.6912089972697,8.70599629477153,15449630418.5486,7.48000365272792,1024.6088698200099,5.72431310953696,15.109752266487801,2.2477334657893904,1.57589601356521,,128.180851345866
2013,CMR,3,,,1.8508466490034,29567504655.4935,5.56168812850224,1331.20002144388,2.93976089679562,18.268468703624198,2.39151907261743,1.3286229773274498,,49.5667713843477
2013,CAN,4,51.8718756490485,17.220759193169002,3.7784910259094397,1837443486716.34,2.21806818754125,52266.175676139406,1.0433316103891,1.48878670540209,1.553953824465,1.0076931898596,1.68827998638153,62.14508773682179
2013,CAF,19,,,0.12200941972789699,1518565219.0106099,-36.6999524381893,322.36659330368303,-37.9251628509135,,6.28783271759912,,,39.4564261277737
2013,CHL,4,,20.452369568348697,6.98807241373287,277078709134.903,3.97659619929694,15764.755453406002,2.86798312693992,2.09055789633193,2.2891724870838703,2.04611359001906,0.39109998941421503,65.3700572185398
2013,CHN,10,,,3.0282256761815094,9607224248684.59,7.757635146170321,7077.7705938533,7.226936453871829,,2.2252369942155896,1.85118026567166,2.0146598815918,46.56523590242929
2013,COL,144,58.625441306335105,28.157613614132103,4.2632887974918505,380191881860.372,4.87406557934081,8030.69086053799,3.85208182697295,5.977653631284911,1.99270715785205,3.28882458335503,0.255380004644394,37.697977612854096
2013,HRV,2,,38.3558833643155,1.6224604556238502,57770884728.6496,-1.06392109616958,13574.9780420161,-0.787991083306892,3.1100710725964302,0.804786937934068,1.65648504114238,0.8156099915504459,85.5963043573262
2013,CYP,9,145.854665474495,41.0802397589164,-25.0474956588696,24054965480.616,-5.95274791028267,27907.9673626742,-5.733870718634581,-4.776921774466629,-1.03767047955097,1.60010376306697,0.462660014629364,115.61523771677099
2013,CZE,1,40.6129335150098,33.0270308784889,3.5136068505345697,209402444996.10397,-0.4836710407026029,19916.0193873722,-0.51667507931613,0.0649748318616048,1.43189790697579,0.9947297888206519,1.90952003002167,147.97817442500602
2013,COD,16,,,,,,,,,,,,
2013,DNK,1,46.149659578044904,41.9406678154157,-0.254396607344739,338927058604.182,-0.243779282941276,60361.7387715794,-0.658798612819282,1.1273248298962,1.35697376557906,1.24411616373876,3.0849399566650404,101.748497520383
2013,DOM,1,,15.6268682810005,2.58190216576794,61965942056.6828,4.74206419171963,6026.98988861086,3.45464673527435,-3.643141600905,3.7373319979733997,0.6186951111223421,,56.779587168643396
2013,ECU,2,,,0.764024820338542,95129659000.0,4.94651126690626,6074.1819714721205,3.32608122834679,6.965967127276531,3.0950490128629,2.9472669506783395,,59.6061560569664
2013,EGY,307,,32.491647684130605,1.46574663846404,286011230726.274,2.10672461668477,3264.45006267526,-0.16934262194804697,0.515717092337908,9.00384274312739,1.624552554507,0.677980005741119,40.7365223993926
2013,ETH,5,,,2.00007508641937,47648211133.2183,10.5822700402272,503.902606586893,7.81396674754116,4.2131999940727995,4.9019793067054405,0.806417116516245,0.6047400236129761,41.471787081916
2013,FRA,12,88.57934926079871,48.5652114921314,1.12476886708961,2808511203185.39,0.576241546834495,42571.1979897409,0.10012110050749401,2.11791383979487,0.7766364679329308,2.22242603259369,2.24326992034912,59.09880411638121
2013,GEO,2,33.920660852604,24.380800904467502,5.92515924017063,16140047072.2616,3.3870437257223798,4274.37687295064,4.72866585034113,2.8798746324892996,-0.762289233518842,2.52812477460625,0.0836699977517128,102.33061438012899
2013,GRC,53,181.662458659441,59.8419269192799,1.22796349475645,239862011450.103,-3.2414250250659102,21874.8195041667,-2.53725852220521,-2.39233305552077,-2.3522999939051097,2.3576812501946898,0.8125100135803219,63.5191424472248
2013,GTM,6,24.809874688435503,12.8262646137565,2.5127481583905,53851075503.9906,3.6975855779095097,3432.0174578805895,1.5693216798390501,4.25878263917257,3.36642511998215,0.463793627713795,,58.5483413554091
2013,GIN,2,,,2.17162967680961,6231725484.55943,2.29999923829239,521.538905868244,-0.43935602487833597,6.326257315742481,6.28906283064204,3.0895744285448803,,83.0640618971845
2013,HND,2,,23.893840391735896,5.8187413520793605,18372173610.6685,2.7915597574680096,2340.68486562128,1.3126505964728798,-4.0964780787452595,1.37403051856498,1.5464235615184,,116.30604924743601
2013,IND,678,50.1366812547291,16.5807597769957,1.51099748815862,1863208343557.81,6.6388127357182,1456.2016281679098,5.3128702386922,-8.164839700365889,6.226624031129321,2.46411827633748,,53.6253995759076
2013,IDN,32,27.781927217866397,15.375019877156598,2.5513563340105803,912524136718.018,5.557263688910131,3631.67269360346,4.200169917001871,1.86189666230503,4.9659902913167695,0.9187698391830659,0.0848900005221367,48.6373726752893
2013,IRN,11,,,0.596133806987973,511620875086.78,-1.91157505672037,6631.29827041489,-3.1771744084750098,-18.6833376453399,34.340739544409196,2.344930845445,,47.262327920302404
2013,IRQ,2809,,,2.18676140350877,234648370497.427,6.5721602980641105,6879.697790132111,2.9796606054833696,,0.984153518641136,3.36513157894737,,58.4353070175439
2013,IRL,26,132.41660433311898,37.6792042216385,20.8801320756511,239271162515.74,1.0988397638847098,52034.76822398481,0.848263468243545,1.1029071099688101,1.4207149194511297,0.49975230741871995,1.5359899997711202,193.38461012491902
2013,ISR,37,,37.871092688132,4.24393891423009,293314777888.557,4.37632827940084,36393.6693204984,2.44667099127741,-0.32997323379908006,2.1393954825362598,5.752729286209849,4.08816003799438,64.5161320780549
2013,ITA,7,134.846146416318,42.6525240091789,0.9167169501480341,2130491269673.44,-1.72815733491716,35370.274411922,-2.86079701520548,-2.3621085173923997,1.2119359651316899,1.5908023761740901,1.30581998825073,55.466592695905895
2013,CIV,4,,13.578290325519099,1.30333239391,31264187110.3554,8.889421301729241,1445.91058247017,6.271496318330821,5.79999999868728,2.75170596590829,1.3753872503125302,,80.1268296365365
2013,JOR,1,,26.912207967011398,5.37490826672629,33593843661.9718,2.8292107690698303,4656.21980691606,-0.311763864642828,4.33174296800969,5.599314725108809,4.30117372696012,,114.305819531236
2013,KAZ,4,10.8406391538642,14.6089815385558,4.2306980098169,236634552078.102,6.0000000000001,13890.8560077898,4.48267198504288,7.79999935319442,9.49908144019432,1.0780847506895401,0.17483000457286801,65.4076093299538
2013,KEN,78,,,0.6748483300830601,55100780396.387,5.6935303523421705,1261.09286307733,2.91190312037388,-0.7915539481551831,5.36613906580024,1.5617943882536498,,51.280229289640005
2013,LBN,117,,28.213194275250803,6.08924113497197,44352417910.4478,0.8999999999999909,8388.97329301696,-6.022608081346849,-1.1616267882457,1.7398660543851598,4.36440296283451,,128.030855650364
2013,LBY,285,,,,,,,,37.6398486986362,,,,
2013,MDG,2,,10.4011740750453,5.34391689728709,10601690871.7448,2.25520404326076,462.460010535635,-0.5586503816268621,10.7166934558037,5.08607870373328,0.6779837157323859,,72.57967137374641
2013,MYS,13,52.999303955476705,20.6021717767199,3.49430495606667,323276841537.339,4.692919186028679,10971.4155835989,3.11736838217325,1.72373540246346,0.17524794518735098,1.52059712569936,,142.72113157793999
2013,MDV,3,,,12.908666828824401,2795147949.78753,4.69979367321605,7112.335750095491,2.56850016332871,,6.023739679160099,,,190.83634738150798
2013,MLI,57,,13.693977120108901,2.40261775882632,12813248724.7996,2.30358480929436,772.2501094828231,-0.654545019771021,5.93871757298207,-2.59182309289173,1.2005830916133,,59.9275631351104
2013,MEX,8,,,3.71659163581859,1261981728468.52,1.36007714397567,10198.6472993047,-0.007181772246539709,2.58175826801551,1.75881177183854,0.6210560226658199,0.5012300014495851,64.4446325582726
2013,MNE,2,,,10.000905793636699,4464498911.253921,3.54901309958009,7186.813592335429,3.44799894175773,-3.11741101865287,2.06700062864513,1.5821646034090302,0.37430998682975797,102.770899591433
2013,MOZ,18,,,41.8096358631094,16018848990.668999,7.14168329950449,605.2344447224469,4.16936077606121,28.8480545562072,3.91751428062459,0.9856645409113459,,114.375942275637
2013,MMR,17,,,3.74937125945736,60132854536.7832,8.426001024851871,1134.92844272888,7.52561046721733,99.50783496132308,4.37807084326613,3.80915025550223,,38.580758967176706
2013,NPL,101,,14.5942415712936,0.382833576876391,19393541020.2195,4.12887767631092,696.732683964092,2.87766183388283,14.199646954263802,6.57724025569924,1.54186020031728,,48.1460002324469
2013,NER,4,,,9.37843670458442,7667951987.6933,5.26837873403858,417.670309304738,1.12228512446224,5.68146291622639,1.5376345569912402,,,61.716242880994606
2013,NGA,318,10.500313192335401,5.03246732686512,1.0802403465894,514966287206.505,5.39441631089463,2979.8441500039303,2.6036132535565697,12.2158066362658,5.87329563136669,0.469695304619353,,31.048859957161397
2013,PAK,2157,,17.8269953642817,0.576510795073031,231218567178.97897,4.396456633497721,1276.0924479185499,2.20681110334083,1.81009935899954,6.96594307851122,3.47097253809412,0.292939990758896,33.3335986818131
2013,PRY,10,,19.2823548778926,0.25547275723720697,28965906502.2306,14.036277673601699,4479.95505217335,12.5105366756152,6.83325640660024,0.841190350089377,1.3614617950398897,,94.38769642635
2013,PER,10,18.390563330683104,18.9543760306112,4.62229062674101,201150658576.29102,5.85251821084928,6580.979052672929,4.44408278143682,2.8666017526777,1.0784290852786,1.47080030165358,,49.7767027792595
2013,PHL,626,49.236877231987,13.7934077096316,1.3748620634556399,271836123723.678,7.06403293901505,2786.01470086133,5.358462073809349,4.42400852375071,2.04545905110535,1.24230283116605,0.13787999749183702,60.2452893289055
2013,COG,1,,,20.6869564544798,14085852120.4761,3.4407052491938,3205.4577827894,0.894995589919077,8.599999997092281,-3.6582382638060804,2.60585813449002,,142.604432794568
